Gene_name	Enrichment
FBgn0041250	-9.655859831166477
FBgn0031279	0.0
FBgn0000442	8.632297301799872
FBgn0051658	-0.14775678711090995
FBgn0086130	-1.2443058355275864
FBgn0031281	0.2502840160818701
FBgn0031282	1.3986710993833502
FBgn0031283	-0.5059125301098286
FBgn0031284	-0.1798893529196565
FBgn0015621	-0.8957859787683039
FBgn0031285	1.9256495140083196
FBgn0031286	-0.5710125578555019
FBgn0010583	-0.004389016331447348
FBgn0020304	0.5474493370806024
FBgn0031287	-0.4467636075320554
FBgn0020545	-0.6660603498391809
FBgn0031288	0.0
FBgn0031289	-0.8073056497007456
FBgn0029095	-2.9068657057495977
FBgn0020305	-1.818498659528493
FBgn0053526	0.43358116262006124
FBgn0002936	-1.5450268071620157
FBgn0031292	2.1901289973494142
FBgn0002563	-8.426990113724703
FBgn0046113	-8.224498570520915
FBgn0028481	0.0
FBgn0031294	0.5010702464145559
FBgn0031295	10.335390354693924
FBgn0031296	-0.39344946161880723
FBgn0003310	-0.21702379203517816
FBgn0015905	-0.5907941774705406
FBgn0031298	0.13462287313456675
FBgn0031299	7.270780281777148
FBgn0261938	-0.756295157154601
FBgn0031301	-2.6120919847519226
FBgn0031302	-1.2944832662226005
FBgn0016926	-0.37637933956130354
FBgn0031304	0.49842442477278764
FBgn0031305	9.157789024594582
FBgn0031306	2.188006486327011
FBgn0031307	2.286921990563712
FBgn0031308	-1.2326071261824594
FBgn0031309	-0.5617153647873636
FBgn0031310	-0.2760694238831916
FBgn0261458	0.6298555574582946
FBgn0031312	-0.4169938095235242
FBgn0031313	7.2727044578081035
FBgn0031314	-0.6418679110391882
FBgn0031315	1.2214276696754929
FBgn0024314	-0.6442867972236674
FBgn0051922	-0.03623449212822544
FBgn0031317	0.7310706031773039
FBgn0031318	-0.2315379274168902
FBgn0031319	0.288288804821588
FBgn0031320	-0.41627714507111807
FBgn0031321	-3.059738807619399
FBgn0031322	0.9335598349141995
FBgn0031323	0.0
FBgn0040723	0.0
FBgn0031324	0.0
FBgn0259229	1.3603017978102896
FBgn0031327	10.257010618206024
FBgn0041097	0.0
FBgn0011294	0.0
FBgn0031331	0.0
FBgn0053923	0.0
FBgn0053922	0.0
FBgn0026141	0.0
FBgn0031332	0.0
FBgn0031333	5.299044919618501
FBgn0051924	6.819158228988839
FBgn0031335	6.597585703777686
FBgn0051659	17.31743911286713
FBgn0053126	7.3481972654911045
FBgn0031337	12.941335602925575
FBgn0002543	2.854633144393908
FBgn0051928	0.0
FBgn0053128	0.0
FBgn0051926	11.694288232188564
FBgn0051661	0.0
FBgn0031343	-0.22355387908781912
FBgn0031344	-1.110855027755542
FBgn0031345	0.0
FBgn0001174	0.0
FBgn0026398	0.0
FBgn0026397	0.0
FBgn0261509	8.349037902120875
FBgn0031347	-0.9765809627392129
FBgn0051935	0.7531357497795744
FBgn0031351	-0.6788219510239465
FBgn0021906	-0.9442623324586067
FBgn0086758	-3.16558289744311
FBgn0011570	0.4536385378139123
FBgn0031356	-0.37008966369723684
FBgn0031357	-0.9878110469502077
FBgn0086698	0.5684447809466602
FBgn0031359	-0.6963096553993948
FBgn0000579	-0.6506154461436362
FBgn0260648	-1.5475289073957945
FBgn0031360	-0.7244834458955617
FBgn0031361	-1.1327911720798345
FBgn0031362	3.547701943389186
FBgn0027597	0.25231320633661714
FBgn0031364	0.0
FBgn0041249	0.0
FBgn0031365	0.0
FBgn0045497	0.0
FBgn0045499	0.0
FBgn0045500	8.783934592333242
FBgn0045501	0.0
FBgn0051933	-0.0012414408727895528
FBgn0051664	8.114497169832324
FBgn0031367	0.0
FBgn0051665	-0.8017415098273012
FBgn0051663	10.451087446957397
FBgn0031372	0.2502652647288896
FBgn0031373	-9.679416760283999
FBgn0031374	0.8092437650353914
FBgn0040719	0.0
FBgn0053673	0.0
FBgn0031375	0.0
FBgn0031376	0.12228312025738607
FBgn0031377	-0.03326378857977183
FBgn0031378	0.9370480867436547
FBgn0031379	-0.24343589810936686
FBgn0001125	-1.157625980130035
FBgn0031381	1.9369280476188366
FBgn0043539	12.336381029838666
FBgn0053543	11.449014482946245
FBgn0040718	0.0
FBgn0040717	12.72936370343034
FBgn0031384	1.0531343233642927
FBgn0259192	-1.001449042194734
FBgn0259230	2.7759964256875644
FBgn0003557	0.9823610756744409
FBgn0028952	1.2432026145622141
FBgn0026396	8.72562528915427
FBgn0053516	0.8597019710796592
FBgn0031388	0.7755822860715217
FBgn0031389	-1.296162025699663
FBgn0004507	-1.1308077266453342
FBgn0031390	-0.5265327016945446
FBgn0031391	0.3419937078287521
FBgn0027509	0.14333191170812673
FBgn0031392	-0.4041988765531355
FBgn0031393	-1.0939809094603912
FBgn0000097	-0.7868828896083662
FBgn0031395	0.8468529172315167
FBgn0085201	0.0
FBgn0051668	0.0
FBgn0053124	10.557626438375916
FBgn0031397	1.272466305164726
FBgn0010288	-0.26129123476696525
FBgn0085203	-1.1993705309468339
FBgn0031398	1.1820898094191141
FBgn0040715	-0.35225479041907803
FBgn0259717	-0.35225479041907803
FBgn0031399	0.4535627558395683
FBgn0031401	-0.8459973354449438
FBgn0031403	0.6005017250452883
FBgn0010704	0.12653843560032937
FBgn0262126	0.16051091545841314
FBgn0051679	0.0
FBgn0052463	0.0
FBgn0051682	0.0
FBgn0031405	1.4163284551438797
FBgn0051686	2.696797736526626
FBgn0011832	0.0
FBgn0042186	0.0
FBgn0042187	0.0
FBgn0031406	0.0
FBgn0031407	0.0
FBgn0054049	-9.85460038477685
FBgn0250841	0.0
FBgn0031409	0.0
FBgn0051681	10.657398845207238
FBgn0261523	10.383574703267184
FBgn0031410	12.200567617488684
FBgn0028570	0.0
FBgn0051949	0.0
FBgn0031412	3.7031694207939894
FBgn0031413	1.6334195750651659
FBgn0031414	5.091069826892533
FBgn0014010	0.9392337885947788
FBgn0261647	0.8745319644029936
FBgn0031417	0.8433504861479068
FBgn0031418	0.36768146397131324
FBgn0031419	-1.1397600405465524
FBgn0031420	0.17964896153598878
FBgn0031421	2.0558934052602678
FBgn0031422	0.2957089700582599
FBgn0031423	0.0
FBgn0031424	-7.3550867616683595
FBgn0031426	0.0
FBgn0051948	0.0
FBgn0085477	10.532336442442361
FBgn0085476	12.348360242214921
FBgn0031428	2.0468878217441584
FBgn0000490	2.893625842586154
FBgn0031429	0.26056547665447033
FBgn0015816	-0.07853513481098408
FBgn0011818	-0.0837507449840604
FBgn0031430	0.0
FBgn0031431	0.0
FBgn0031432	0.5131328476350215
FBgn0041337	-8.91387374442855
FBgn0026778	0.02676394995133719
FBgn0085343	0.02676394995133719
FBgn0031434	-0.7381290281430526
FBgn0031435	10.40254312477048
FBgn0031436	-1.1806932127543044
FBgn0031437	0.6572639445979143
FBgn0026479	0.7834377366951985
FBgn0250835	0.0
FBgn0031440	0.0
FBgn0031441	-0.8079127038740045
FBgn0053125	0.0
FBgn0031442	0.0
FBgn0026395	9.634952590666309
FBgn0031443	0.0
FBgn0031444	0.0
FBgn0041248	-10.394280470504576
FBgn0051690	10.058952297349132
FBgn0031446	0.0
FBgn0031449	-3.9231082538336355
FBgn0031450	1.2184769406505165
FBgn0031451	0.7297731758209388
FBgn0031452	-0.04157828620457477
FBgn0250906	-0.18536118062511328
FBgn0031453	-0.9098527356425632
FBgn0031454	-0.2820012538512971
FBgn0031455	-0.2820012538512971
FBgn0031456	0.14037152110017767
FBgn0031457	1.012747371906889
FBgn0031458	0.46086051150943536
FBgn0026324	-0.8239287640975432
FBgn0028398	0.036121792587044274
FBgn0019830	-0.6638765252654346
FBgn0031459	-1.0979442618173172
FBgn0031460	-12.669097650906568
FBgn0004242	0.8563140185173452
FBgn0031461	4.919220184527161
FBgn0031462	0.0
FBgn0031463	0.0
FBgn0031464	0.5282931704140345
FBgn0031465	0.0
FBgn0031466	0.0
FBgn0031467	9.909386101848229
FBgn0031468	0.0
FBgn0031469	1.5859755369573016
FBgn0031470	1.961901377884929
FBgn0031471	-13.064604685087897
FBgn0031472	-0.8070238909113425
FBgn0031473	2.889658061514482
FBgn0015521	-0.5428355708617133
FBgn0031474	0.07256692355512251
FBgn0051694	0.630225732980589
FBgn0031476	0.07110210713027776
FBgn0031478	0.4028408911686944
FBgn0031479	-1.5253470274173595
FBgn0051950	-0.9178309539479024
FBgn0028970	-0.10160008650321826
FBgn0024947	-0.8914158672967535
FBgn0041111	0.36286989573718753
FBgn0010263	0.43910634669248955
FBgn0024920	-1.248161975087063
FBgn0004584	-0.7745946611426824
FBgn0260639	0.09908912659751075
FBgn0031483	0.32882931523305287
FBgn0031484	-0.2938435640803481
FBgn0031485	-1.050743856697212
FBgn0250786	0.18443996127990323
FBgn0025109	0.19374650519437583
FBgn0002989	-0.06304931900790203
FBgn0025681	0.2826878060193965
FBgn0031488	-1.3485595224017766
FBgn0031489	1.7538342953477317
FBgn0031490	1.4802028746261913
FBgn0031491	0.15904495128321092
FBgn0031492	-1.2711231973295631
FBgn0031493	-0.1078756403223303
FBgn0031494	-1.1238909486697954
FBgn0031495	-0.5984316905704485
FBgn0031496	0.7762819146438853
FBgn0031497	-0.5825004265666508
FBgn0031498	0.21550787083848047
FBgn0243513	2.0574098282488897
FBgn0031500	-0.4675480861066712
FBgn0031501	-1.1941756337758938
FBgn0042627	-0.23320233741678048
FBgn0027571	-0.11062815161404678
FBgn0015600	1.0964003037220844
FBgn0005779	0.0
FBgn0031504	0.0
FBgn0031505	-0.8797212626755142
FBgn0011648	0.8012184052787469
FBgn0260817	0.8898631178822749
FBgn0051953	0.0
FBgn0014906	0.10711046347798885
FBgn0085435	0.3719324137927079
FBgn0051698	0.0
FBgn0031512	0.0
FBgn0085422	0.0
FBgn0031513	7.869957748201414
FBgn0031514	-10.866799821402253
FBgn0031515	3.5728139576525955
FBgn0031516	0.8307841325012666
FBgn0031517	9.277636115849145
FBgn0031518	11.696432934760084
FBgn0031519	-0.024328050218835474
FBgn0031520	12.77219290068434
FBgn0053281	14.845529254081315
FBgn0053282	-9.144520593982437
FBgn0031522	3.51092965920074
FBgn0031523	3.6199136092882362
FBgn0020445	6.805542739719203
FBgn0031526	0.0
FBgn0085423	0.3031565347053606
FBgn0031528	0.3612390362628995
FBgn0031529	-0.77353317624199
FBgn0016698	-0.5071865640681869
FBgn0259949	0.0
FBgn0259950	0.0
FBgn0085204	0.0
FBgn0031530	1.113954264673755
FBgn0031531	0.0
FBgn0051952	-11.155109149745831
FBgn0031533	8.58295485666615
FBgn0031534	0.8855064833310546
FBgn0031535	1.3115284780127343
FBgn0031536	0.18937270964543135
FBgn0031537	0.2869348397122823
FBgn0031538	-0.3662629837719254
FBgn0005616	-0.35133693233029184
FBgn0021967	-1.0288393301793117
FBgn0031540	-0.9340993277348644
FBgn0051776	9.485978198414877
FBgn0051956	4.742245358345909
FBgn0261560	1.789989319967087
FBgn0031542	0.0
FBgn0014396	2.304275022676252
FBgn0051954	0.19119975567690806
FBgn0053123	-0.8979812271138072
FBgn0031544	-0.30949302117147426
FBgn0031545	0.7747358770281738
FBgn0031546	0.7748626335053355
FBgn0031547	-1.130063512904315
FBgn0031548	-1.393215695229537
FBgn0031549	-0.2717628465932985
FBgn0031550	0.0
FBgn0024244	8.692671290635596
FBgn0004892	-0.8075534106013523
FBgn0002985	-0.39317026045768944
FBgn0015663	-1.0239260996409232
FBgn0031554	-0.2236051001225323
FBgn0000721	0.2786751170138431
FBgn0085369	0.0
FBgn0259951	0.0
FBgn0259953	0.0
FBgn0259952	0.0
FBgn0261054	0.0
FBgn0031558	13.891517919124649
FBgn0031559	10.238488336781188
FBgn0051779	14.244475333417022
FBgn0031560	19.821584042850304
FBgn0031561	4.145040180773594
FBgn0031562	14.660369223941386
FBgn0031563	12.813566774771289
FBgn0259954	-0.8082812438539848
FBgn0259955	0.0
FBgn0259956	7.423502538434515
FBgn0259957	0.0
FBgn0031564	11.465132714882875
FBgn0051778	6.498949247035055
FBgn0051777	5.662997360987512
FBgn0015376	0.6944888283573041
FBgn0051955	0.7989467788810338
FBgn0031566	1.0456725548290808
FBgn0040104	-9.844206736273764
FBgn0003386	0.9975892663240109
FBgn0031568	-10.889435515528577
FBgn0051959	0.0
FBgn0051772	-0.802068043822851
FBgn0004893	0.16431469338223859
FBgn0051960	0.0
FBgn0051958	0.0
FBgn0031571	5.489927847926681
FBgn0021800	0.59469696221932
FBgn0031573	0.7931091952851158
FBgn0003430	8.456149034647996
FBgn0004567	0.0
FBgn0031574	-1.6626236099797655
FBgn0031575	-0.5487215107379111
FBgn0051957	-0.004739499815580747
FBgn0000256	0.23592428320707282
FBgn0051774	6.882655275539196
FBgn0051773	0.0
FBgn0085205	0.0
FBgn0031579	0.1912601455509014
FBgn0031580	0.0
FBgn0031581	13.947938228870955
FBgn0000547	1.9208958966260734
FBgn0020376	0.0
FBgn0014033	7.167132339642527
FBgn0031585	0.0
FBgn0026394	0.0
FBgn0051961	0.9937106051688834
FBgn0040102	16.67905393570846
FBgn0031589	0.6042051025363463
FBgn0001075	1.7717517606154276
FBgn0031590	-0.3298297684603673
FBgn0003941	-0.5500118103924357
FBgn0031591	0.0
FBgn0031592	8.478021286443235
FBgn0010473	7.088968398748985
FBgn0028482	7.561142809045209
FBgn0020762	-0.32908552615732556
FBgn0031596	0.0
FBgn0026319	0.5371462616823726
FBgn0031597	-0.23541297588098423
FBgn0031598	0.24949042755346376
FBgn0261976	-0.6975627157215412
FBgn0027560	4.614488545618613
FBgn0031600	0.044336527141405215
FBgn0022153	0.135569653681012
FBgn0053003	1.1905020351247562
FBgn0031601	-0.37687798574116693
FBgn0031602	8.987846657917274
FBgn0262357	0.0
FBgn0085206	0.0
FBgn0085207	0.0
FBgn0262358	0.0
FBgn0259958	-12.180760774868078
FBgn0031603	-0.9398411527910137
FBgn0027609	-0.11954152585436652
FBgn0031604	-0.6174377512868626
FBgn0025684	0.15208679643294348
FBgn0031606	0.3083880711742349
FBgn0031607	-0.2423848430837579
FBgn0040705	0.0
FBgn0019982	-1.0803482461453835
FBgn0261606	-0.618236120786044
FBgn0053002	-1.163167254911887
FBgn0031608	0.6161914409671072
FBgn0031609	-0.3041175635175429
FBgn0031610	1.1913696286994295
FBgn0031611	1.019542551386554
FBgn0011603	2.5080646635347326
FBgn0053196	-0.38899890349839134
FBgn0031613	-1.748874007984742
FBgn0083938	0.0
FBgn0031617	0.0
FBgn0031619	0.0
FBgn0031620	0.23275869493806237
FBgn0000227	8.564747788950585
FBgn0031621	0.41439995159395115
FBgn0031622	-0.8874114147752356
FBgn0085380	-2.7145292471834463
FBgn0031623	-1.0011338772432166
FBgn0031626	8.00526523409202
FBgn0031627	-0.07155782799812163
FBgn0260428	0.0
FBgn0031628	0.43915112618878427
FBgn0031629	-9.43376485410627
FBgn0031630	0.0
FBgn0031631	1.2031851910529623
FBgn0031632	8.178490571881788
FBgn0031633	0.5592759298262948
FBgn0031634	-2.6124118597607686
FBgn0031635	0.11040129857433122
FBgn0031636	1.2787159102946504
FBgn0031637	0.6214385448882458
FBgn0031638	0.4569840006703625
FBgn0031639	-0.49118364895765393
FBgn0031640	0.11524699743620283
FBgn0051660	-1.9067294490742752
FBgn0000286	1.3952980067936618
FBgn0031643	0.4779145642143781
FBgn0031644	0.16455088579019514
FBgn0031645	1.1557986678752727
FBgn0031646	12.331409640083972
FBgn0041150	6.017754558708815
FBgn0031649	3.437852200843574
FBgn0003372	0.0
FBgn0031650	0.0
FBgn0031651	-0.4517011663798222
FBgn0015000	0.40872809484240774
FBgn0031652	-2.418484400419232
FBgn0031653	0.0
FBgn0031654	-11.566320474392414
FBgn0020906	10.22267417019798
FBgn0031655	-1.1543373634352545
FBgn0083960	-0.07146514613603443
FBgn0083961	1.0041650519267584
FBgn0015834	-0.35864713096657996
FBgn0262467	-0.9613285638257887
FBgn0031657	-2.6747092114599162
FBgn0010607	-0.4528267697011443
FBgn0031659	-1.0763097192730056
FBgn0031660	-0.4558522845575742
FBgn0031661	-0.46410333985967284
FBgn0031662	-0.07314410568351817
FBgn0031663	-0.6771144988624541
FBgn0031664	0.09762638952373329
FBgn0083962	1.0106747969579983
FBgn0053113	1.0394823075196629
FBgn0031668	-1.0774550330465242
FBgn0259719	-1.0774550330465242
FBgn0031670	-0.8906152710375428
FBgn0016075	1.2696832637521185
FBgn0000299	1.0837914468845276
FBgn0260451	0.5538670489834139
FBgn0260470	0.5538670432219366
FBgn0031673	-0.3918619794899809
FBgn0031674	0.9955808447170068
FBgn0053995	1.0042516766373275
FBgn0031675	-0.05306611636103204
FBgn0022023	-0.3751334426544965
FBgn0031676	-0.022237107234962347
FBgn0031677	-0.8085564447111973
FBgn0014857	-0.747414460770427
FBgn0031678	-0.2570135901806431
FBgn0028694	-0.32329680831625046
FBgn0028572	-0.8043517862248833
FBgn0261608	-0.3995856311161187
FBgn0031681	-1.040157044642223
FBgn0031682	-0.5957527064831025
FBgn0031683	0.2841881022276734
FBgn0031684	-0.37618256753709256
FBgn0261836	-2.803878526723469
FBgn0031688	-1.8079459847032104
FBgn0031689	-2.5449419095905768
FBgn0031690	0.0
FBgn0250847	0.0
FBgn0031692	0.0
FBgn0003716	0.8815085192168718
FBgn0031693	10.582508961116043
FBgn0031694	-1.8589774608553977
FBgn0031695	1.512766936077548
FBgn0000228	1.2555741835205614
FBgn0031696	0.35191209559861886
FBgn0016076	2.3587910132018552
FBgn0031697	2.9026051374180533
FBgn0031698	0.20428236345474346
FBgn0015031	-1.365591399450706
FBgn0031700	0.0
FBgn0031701	0.10892805281767495
FBgn0031702	-9.305598949990957
FBgn0031703	-4.707207280266158
FBgn0016920	-2.3776927615303394
FBgn0262097	0.0
FBgn0016660	0.22722370162154934
FBgn0051647	8.400981872529998
FBgn0261963	-0.171109322430708
FBgn0031707	13.283115851965151
FBgn0031708	-0.3354250500149572
FBgn0000318	-0.1486877469974184
FBgn0031710	0.012002618783781258
FBgn0031711	-0.2000418739901026
FBgn0051989	0.017352120427432574
FBgn0051648	-0.46148234529296284
FBgn0051915	0.21714701600914255
FBgn0031713	-0.03927953857481038
FBgn0031715	-0.22354276133235684
FBgn0031716	0.922891232529571
FBgn0014189	-1.0057249271471833
FBgn0002525	-0.9109279646240032
FBgn0031717	1.8131722404223947
FBgn0031718	8.824166392741288
FBgn0031719	0.0
FBgn0031720	0.0
FBgn0031721	8.76179055370627
FBgn0004620	10.296285319932514
FBgn0020429	-0.8050392837883924
FBgn0031722	0.0
FBgn0031723	-1.33888945222639
FBgn0031724	0.0
FBgn0031725	8.113721332757382
FBgn0051646	-10.604423501149162
FBgn0031728	0.0
FBgn0031729	0.0
FBgn0031730	0.0
FBgn0031731	0.0
FBgn0054011	0.0
FBgn0031732	7.919977616578707
FBgn0024191	-0.790547792187171
FBgn0031736	-1.1023334952641537
FBgn0031733	-10.135978564046873
FBgn0031734	1.1168667982849505
FBgn0031735	0.0
FBgn0031737	-0.5860899326620925
FBgn0031738	0.7962568178494657
FBgn0051913	12.016296430073693
FBgn0031739	-0.6342218347971394
FBgn0031740	-0.8355005029747498
FBgn0031741	2.583211156696866
FBgn0051644	0.0
FBgn0085410	9.282013457509237
FBgn0031745	5.500560631851637
FBgn0259959	0.0
FBgn0031746	0.0
FBgn0002856	0.0
FBgn0002855	0.0
FBgn0031747	-2.0301484225506905
FBgn0043362	0.4466736735419191
FBgn0031749	0.0
FBgn0031751	11.11906431928354
FBgn0015381	8.394827073787175
FBgn0261055	-0.8084778598125656
FBgn0001128	-0.5078718787625442
FBgn0031752	1.0027789993380933
FBgn0031753	0.0
FBgn0040949	0.0
FBgn0003980	1.9980011560034643
FBgn0086266	12.477097976156147
FBgn0003979	0.0
FBgn0086265	1.4623209189676343
FBgn0031756	0.8929993516803627
FBgn0031757	0.0
FBgn0031758	8.791394092032217
FBgn0000308	0.11574691647841058
FBgn0001942	-0.08795788713949922
FBgn0001941	0.30863759856744694
FBgn0031759	0.22409821768549565
FBgn0031760	2.792782145406299
FBgn0001089	8.044903171083183
FBgn0031762	-10.910080531966354
FBgn0001170	0.0
FBgn0031763	-10.181065270046073
FBgn0031764	-1.4379845980898478
FBgn0031765	11.31590242088932
FBgn0025742	0.7402918234474863
FBgn0031766	0.5538944440045822
FBgn0051643	0.6063822214219423
FBgn0000052	-0.9842122379765739
FBgn0029161	-0.21936757226346226
FBgn0085208	-0.21583074853407713
FBgn0031768	-0.1958036457723845
FBgn0031769	-0.5001985550080115
FBgn0031770	0.7741013141240348
FBgn0085209	0.0
FBgn0031771	-0.9234828584098916
FBgn0031772	-0.4409765311468676
FBgn0031773	-0.08112579542186556
FBgn0031774	-0.32886138676344767
FBgn0031775	-2.3914809988349286
FBgn0031776	-0.684166436548297
FBgn0031777	-1.486660691103951
FBgn0028419	-0.1254799361643005
FBgn0031778	-1.130378942177711
FBgn0028420	-5.412040700126199
FBgn0031779	-0.0024388208459784175
FBgn0051641	0.35783064097099887
FBgn0051642	0.06585054908682628
FBgn0031781	-0.24114057401022682
FBgn0031782	-1.2068605969034998
FBgn0261683	-10.717076603303875
FBgn0261697	-10.717076603303875
FBgn0031784	-0.35359779023497456
FBgn0031785	0.3065946571082623
FBgn0040950	0.0
FBgn0051639	0.18853481030565356
FBgn0031786	9.773635408471948
FBgn0085409	8.781871123839958
FBgn0026755	0.0
FBgn0053531	1.771917442021102
FBgn0031791	12.388854128705496
FBgn0031792	10.191552781091683
FBgn0261699	0.0
FBgn0260452	0.0
FBgn0021873	0.44234778963110205
FBgn0031799	0.6371302486743646
FBgn0015623	-1.9154496656002806
FBgn0031800	8.529008811684395
FBgn0031801	0.0
FBgn0031802	0.0
FBgn0031803	0.0
FBgn0031804	0.0
FBgn0031805	-1.5604506574675252
FBgn0043854	-1.2214397208642125
FBgn0259714	-2.1288234934880785
FBgn0031808	0.0
FBgn0259716	8.024846009047831
FBgn0259715	-10.908009752872353
FBgn0031811	1.928101748099462
FBgn0011722	-1.382530716762162
FBgn0031812	-0.2410040585190898
FBgn0031813	1.850334706084794
FBgn0031814	0.024746897536739653
FBgn0031815	0.08669931091195147
FBgn0031816	-2.06187201273087
FBgn0031817	-1.908004204533825
FBgn0259749	0.6185875358979638
FBgn0031818	-0.28406701647189636
FBgn0086357	-0.5095229116550892
FBgn0031820	0.3442620885482141
FBgn0031821	-0.07492597923154569
FBgn0027496	-0.6294112184571748
FBgn0031822	-1.0859878600706705
FBgn0051638	0.6411013418265599
FBgn0031824	-0.4646665288176951
FBgn0031826	0.0
FBgn0051637	2.358424472177304
FBgn0000320	9.735887678723367
FBgn0031829	0.0
FBgn0031830	-0.9859873099500458
FBgn0031831	-12.018102790132893
FBgn0031832	-0.6797871527748199
FBgn0026585	-0.5368361637928779
FBgn0031834	-0.700319693158935
FBgn0031835	-3.124734842565313
FBgn0031836	-0.5995053300080166
FBgn0031837	0.0
FBgn0085374	0.0
FBgn0051634	3.827695972368593
FBgn0051635	-0.3125656265595232
FBgn0031842	0.6267253464275983
FBgn0051633	-0.6861031208449547
FBgn0051636	8.627840265043982
FBgn0028467	0.26564326206297006
FBgn0031844	-1.2683481885919186
FBgn0000392	-0.1201388357785665
FBgn0031845	0.35396136305734305
FBgn0028990	-1.0881230879769932
FBgn0085339	-0.13883041066318597
FBgn0000351	-0.07163585412204862
FBgn0031848	-0.9544442815003611
FBgn0028703	-0.12020265600000386
FBgn0031849	-10.285737421554035
FBgn0031850	-0.04304252596663174
FBgn0025595	0.0
FBgn0031851	-0.6887411599329558
FBgn0025777	0.20396995926863162
FBgn0046704	-0.09646809814446974
FBgn0031853	0.3929192056125255
FBgn0031854	-8.234597118954039
FBgn0031855	-0.5004074393569734
FBgn0051910	10.15090233687568
FBgn0031856	11.346835034989615
FBgn0031857	2.4976079123374593
FBgn0031858	7.296824458649369
FBgn0015776	0.44531021253816006
FBgn0015777	-0.14074921480889727
FBgn0042189	0.0
FBgn0031859	8.208517259805543
FBgn0031860	0.0
FBgn0031861	0.0
FBgn0051632	8.247604769244598
FBgn0017551	-0.19054641388689542
FBgn0086451	-1.767730371071903
FBgn0031865	0.0
FBgn0031866	8.327570607487425
FBgn0042092	-0.8448151717965133
FBgn0031868	0.023715206165615288
FBgn0011737	-1.164965509522867
FBgn0028554	-0.6482233831602187
FBgn0052829	-12.309217691472686
FBgn0026196	-2.753972994776674
FBgn0004838	-0.1582064206678045
FBgn0031869	8.45812358346349
FBgn0031871	0.8812153465172384
FBgn0031872	-0.23486460938963788
FBgn0031873	-0.8250978414697135
FBgn0020616	-0.16230365261009239
